Tomelloso,Petrola,162,91,"A-43 y A-31"
Tomelloso,"Peñas de San Pedro",112,79,"CM-400 y CM-313"
Tomelloso,Picon,105,70,A-43
Tomelloso,Piedrabuena,117,73,A-43
Tomelloso,Pioz,176,140,CM-200
Tomelloso,Poblete,96,56,A-43
Tomelloso,Polan,140,82,CM-42
Tomelloso,"Portillo de Toledo",161,100,CM-42
Tomelloso,Porzuna,117,80,"A-43 y CM-4114"
Tomelloso,"Poveda de la Sierra",236,187,CM-310
Tomelloso,"Pozo Cañada",155,84,"A-43 y A-31"
Tomelloso,"Pozo de Guadalajara",228,136,A-4
Tomelloso,"Pozo de la Serna",51,42,CM-3109
Tomelloso,Pozo-Lorente,161,95,"A-43 y A-31"
Tomelloso,Pozohondo,119,84,"CM-400 y CM-313"
Tomelloso,Pozuelo,98,68,"CM-400 y CM-313"
Tomelloso,"Pozuelo de Calatrava",87,57,A-43
Tomelloso,"Los Pozuelos de Calatrava ",119,72,A-43
Tomelloso,Priego,188,142,CM-310
Tomelloso,"El Provencio ",63,42,A-43
Tomelloso,"La Puebla de Almoradiel ",59,52,CM-3103
Tomelloso,"Puebla de Don Rodrigo",165,109,"A-43 y N-430"
Tomelloso,"La Puebla de Montalban ",161,97,CM-42
Tomelloso,"Puebla del Principe",84,69,"CM-3109 y CM-3127"
Tomelloso,"La Pueblanueva ",195,120,"CM-42 y CM-4000"
Tomelloso,"El Puente del Arzobispo ",253,145,CM-42
Tomelloso,"Puerto Lapice",59,40,CM-42
Tomelloso,Pulgar,135,86,CM-42
Tomelloso,Quer,229,133,A-4
Tomelloso,Quero,49,40,"CM-42 y CM-3012"
Tomelloso,"Quintanar de la Orden",54,48,CM-3103
Tomelloso,"Quintanar del Rey",121,78,"A-43 y N-310"
Tomelloso,Quismondo,177,101,CM-42
Tomelloso,"El Real de San Vicente ",208,125,CM-42
Tomelloso,Recas,152,89,CM-42
Tomelloso,"Retuerta del Bullaque",147,103,"CM-42 y CM-4017"
Tomelloso,Rielves,152,88,CM-42
Tomelloso,Riopar,136,111,CM-400
Tomelloso,Robledo,88,67,"CM-400 y CM-3133"
Tomelloso,"El Robledo ",132,93,"A-43 y CM-4114"
Tomelloso,"La Roda ",91,55,"A-43 y AP-36"
Tomelloso,"El Romeral ",95,58,"CM-42 y A-4"
Tomelloso,Ruidera,35,38,CM-3115
Tomelloso,Sacedon,176,136,CM-310
Tomelloso,Saceruela,160,97,A-43
Tomelloso,Saelices,100,79,CM-310
Tomelloso,"El Salobral ",113,87,"CM-400 y N-430"
Tomelloso,"San Benito",214,140,A-43
Tomelloso,"San Carlos del Valle",43,34,CM-3109
Tomelloso,"San Clemente",66,42,A-43
Tomelloso,"San Lorenzo de Calatrava",136,92,A-4
Tomelloso,"San Lorenzo de la Parrilla",132,78,A-43
Tomelloso,"San Martin de Montalban",167,101,CM-42
Tomelloso,"San Martin de Pusa",195,118,CM-42
Tomelloso,"San Pablo de los Montes",156,104,CM-42
Tomelloso,"San Pedro",90,65,"CM-400 y CM-313"
Tomelloso,"San Roman de los Montes",215,121,CM-42
Tomelloso,"Santa Ana",104,75,"CM-400 y N-430"
Tomelloso,"Santa Cruz de Mudela",87,52,"A-43 y A-4"
Tomelloso,"Santa Cruz de la Zarza",104,84,CM-3103
Tomelloso,"Santa Cruz del Retamar",174,102,CM-42
Tomelloso,"Santa Olalla",175,101,CM-42
Tomelloso,"Santo Domingo-Caudilla",164,94,CM-42
Tomelloso,"Seseña",149,88,"CM-42 y A-4"
Tomelloso,"Seseña Nuevo",147,85,"CM-42 y A-4"
Tomelloso,"El Señorio de Illescas ",165,94,CM-42
Tomelloso,"Señorio de Muriel",287,176,A-4
Tomelloso,Siguenza,305,176,"A-4 y A-2"
Tomelloso,Sisante,84,51,A-43
Tomelloso,Socovos,189,137,CM-313
Tomelloso,Socuellamos,27,25,CM-3102
Tomelloso,"La Solana ",34,31,CM-3109
Tomelloso,Sonseca,117,70,CM-42
Tomelloso,"Talavera de la Reina",210,124,CM-42
Tomelloso,"Talavera la Nueva",225,127,CM-42
Tomelloso,Tarancon,110,89,CM-200
Tomelloso,"Tarazona de la Mancha",116,71,A-43
Tomelloso,Tazona,197,144,CM-313
Tomelloso,Tembleque,89,54,"CM-42 y A-4"
Tomelloso,Tendilla,192,151,CM-200
Tomelloso,Terrinches,91,71,"CM-3109 y CM-3127"
Tomelloso,Tobarra,145,102,"CM-400 y CM-313"
Tomelloso,"El Toboso ",43,38,CM-3103
Tomelloso,Toledo,131,76,CM-42
Tomelloso,Torija,251,143,A-4
Tomelloso,"El Torno ",133,94,"A-43 y CM-4114"
Tomelloso,"Torralba de Calatrava",74,46,A-43
Tomelloso,"Torre de Esteban Hambran",131,76,CM-42
Tomelloso,"Torre de Juan Abad",82,63,"CM-3109 y CM-3127"
Tomelloso,"Torrejon del Rey",224,134,A-4
Tomelloso,Torrenueva,86,57,"A-43 y A-4"
Tomelloso,Torrijos,159,91,CM-42
Tomelloso,"Tortola de Henares",248,140,A-4
Tomelloso,Totanes,143,92,CM-42
Tomelloso,Trijueque,256,146,A-4
Tomelloso,Trillo,219,172,CM-310
Tomelloso,Turleque,84,55,CM-42
Tomelloso,Uceda,250,155,A-4
Tomelloso,Ugena,169,100,CM-42
Tomelloso,Urda,83,53,CM-42
Tomelloso,Valdeganga,151,88,"A-43 y A-31"
Tomelloso,"Valenzuela de Calatrava",86,58,"A-43 y CM-4124"
Tomelloso,"Valera de Abajo",147,88,A-43
Tomelloso,Valmojado,179,106,CM-42
Tomelloso,Valverde,101,62,A-43
Tomelloso,"Valverde de Jucar",138,82,A-43
Tomelloso,Velada,228,127,CM-42
Tomelloso,"Ventas Con Peña Aguilera",144,92,CM-42
Tomelloso,"Las Ventas de Retamosa ",168,104,CM-42
Tomelloso,"La Villa de Don Fadrique ",61,52,CM-42
Tomelloso,"Villacañas",70,53,"CM-42 y TO-3077"
Tomelloso,"Villaescusa de Haro",64,51,"CM-3103 y N-420"
Tomelloso,"Villafranca de los",47,32,CM-42
Tomelloso,"Villagarcia del Llano",126,78,A-43
